openalex_id,doi,title,year,cited_by_count,authors,source,is_oa,oa_url,stage,abstract
https://openalex.org/W4391974599,https://doi.org/10.1109/access.2024.3367715,"Generative AI for Transformative Healthcare: A Comprehensive Study of Emerging Models, Applications, Case Studies, and Limitations",2024,243,Siva Sai; Aanchal Gaur; R Vijay Sai; Vinay Chamola; Mohsen Guizani; Joel J. P. C. Rodrigues,IEEE Access,True,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10440330.pdf,abstract,"Generative artificial intelligence (GAI) can be broadly described as an artificial intelligence system capable of generating images, text, and other media types with human prompts. GAI models like ChatGPT, DALL-E, and Bard have recently caught the attention of industry and academia equally. GAI applications span various industries like art, gaming, fashion, and healthcare. In healthcare, GAI shows promise in medical research, diagnosis, treatment, and patient care and is already making strides in real-world deployments. There has yet to be any detailed study concerning the applications and scope of GAI in healthcare. Addressing this research gap, we explore several applications, real-world scenarios, and limitations of GAI in healthcare. We examine how GAI models like ChatGPT and DALL-E can be leveraged to aid in the applications of medical imaging, drug discovery, personalized patient treatment, medical simulation and training, clinical trial optimization, mental health support, healthcare operations and research, medical chatbots, human movement simulation, and a few more applications. Along with applications, we cover four real-world healthcare scenarios that employ GAI: visual snow syndrome diagnosis, molecular drug optimization, medical education, and dentistry. We also provide an elaborate discussion on seven healthcare-customized LLMs like Med-PaLM, BioGPT, DeepHealth, etc.,Since GAI is still evolving, it poses challenges like the lack of professional expertise in decision making, risk of patient data privacy, issues in integrating with existing healthcare systems, and the problem of data bias which are elaborated on in this work along with several other challenges. We also put forward multiple directions for future research in GAI for healthcare."
https://openalex.org/W4384827671,https://doi.org/10.1111/exsy.13406,Artificial intelligence governance: Ethical considerations and implications for social responsibility,2023,241,Mark Anthony Camilleri,Expert Systems,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/exsy.13406,abstract,"Abstract A number of articles are increasingly raising awareness on the different uses of artificial intelligence (AI) technologies for customers and businesses. Many authors discuss about their benefits and possible challenges. However, for the time being, there is still limited research focused on AI principles and regulatory guidelines for the developers of expert systems like machine learning (ML) and/or deep learning (DL) technologies. This research addresses this knowledge gap in the academic literature. The objectives of this contribution are threefold: (i) It describes AI governance frameworks that were put forward by technology conglomerates, policy makers and by intergovernmental organizations, (ii) It sheds light on the extant literature on ‘AI governance’ as well as on the intersection of ‘AI’ and ‘corporate social responsibility’ (CSR), (iii) It identifies key dimensions of AI governance, and elaborates about the promotion of accountability and transparency; explainability, interpretability and reproducibility; fairness and inclusiveness; privacy and safety of end users, as well as on the prevention of risks and of cyber security issues from AI systems. This research implies that all those who are involved in the research, development and maintenance of AI systems, have social and ethical responsibilities to bear toward their consumers as well as to other stakeholders in society."
https://openalex.org/W4385156372,https://doi.org/10.1108/intr-01-2022-0042,"AI governance: themes, knowledge gaps and future agendas",2023,241,Teemu Birkstedt; Matti Minkkinen; Anushree Tandon; Matti Mäntymäki,Internet Research,True,https://www.emerald.com/insight/content/doi/10.1108/INTR-01-2022-0042/full/pdf?title=ai-governance-themes-knowledge-gaps-and-future-agendas,abstract,"Purpose Following the surge of documents laying out organizations' ethical principles for their use of artificial intelligence (AI), there is a growing demand for translating ethical principles to practice through AI governance (AIG). AIG has emerged as a rapidly growing, yet fragmented, research area. This paper synthesizes the organizational AIG literature by outlining research themes and knowledge gaps as well as putting forward future agendas. Design/methodology/approach The authors undertake a systematic literature review on AIG, addressing the current state of its conceptualization and suggesting future directions for AIG scholarship and practice. The review protocol was developed following recommended guidelines for systematic reviews and the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA). Findings The results of the authors’ review confirmed the assumption that AIG is an emerging research topic with few explicit definitions. Moreover, the authors’ review identified four themes in the AIG literature: technology, stakeholders and context, regulation and processes. The central knowledge gaps revealed were the limited understanding of AIG implementation, lack of attention to the AIG context, uncertain effectiveness of ethical principles and regulation, and insufficient operationalization of AIG processes. To address these gaps, the authors present four future AIG agendas: technical, stakeholder and contextual, regulatory, and process. Going forward, the authors propose focused empirical research on organizational AIG processes, the establishment of an AI oversight unit and collaborative governance as a research approach. Research limitations/implications To address the identified knowledge gaps, the authors present the following working definition of AIG: AI governance is a system of rules, practices and processes employed to ensure an organization's use of AI technologies aligns with its strategies, objectives, and values, complete "
https://openalex.org/W4214629857,https://doi.org/10.1007/s43681-022-00143-x,Defining organizational AI governance,2022,239,Matti Mäntymäki; Matti Minkkinen; Teemu Birkstedt; Mika Viljanen,AI and Ethics,True,https://link.springer.com/content/pdf/10.1007/s43681-022-00143-x.pdf,abstract,"Abstract Artificial intelligence (AI) governance is required to reap the benefits and manage the risks brought by AI systems. This means that ethical principles, such as fairness, need to be translated into practicable AI governance processes. A concise AI governance definition would allow researchers and practitioners to identify the constituent parts of the complex problem of translating AI ethics into practice. However, there have been few efforts to define AI governance thus far. To bridge this gap, this paper defines AI governance at the organizational level. Moreover, we delineate how AI governance enters into a governance landscape with numerous governance areas, such as corporate governance, information technology (IT) governance, and data governance. Therefore, we position AI governance as part of an organization’s governance structure in relation to these existing governance areas. Our definition and positioning of organizational AI governance paves the way for crafting AI governance frameworks and offers a stepping stone on the pathway toward governed AI."
https://openalex.org/W4283465583,https://doi.org/10.1108/aaaj-09-2020-4934,Artificial intelligence based decision-making in accounting and auditing: ethical challenges and normative thinking,2022,221,Othmar M. Lehner; Kim Ittonen; Hanna Silvola; Eva Ström; Alena Wührleitner,Accounting Auditing & Accountability Journal,True,https://www.emerald.com/insight/content/doi/10.1108/AAAJ-09-2020-4934/full/pdf?title=artificial-intelligence-based-decision-making-in-accounting-and-auditing-ethical-challenges-and-normative-thinking,abstract,"Purpose This paper aims to identify ethical challenges of using artificial intelligence (AI)-based accounting systems for decision-making and discusses its findings based on Rest's four-component model of antecedents for ethical decision-making. This study derives implications for accounting and auditing scholars and practitioners. Design/methodology/approach This research is rooted in the hermeneutics tradition of interpretative accounting research, in which the reader and the texts engage in a form of dialogue. To substantiate this dialogue, the authors conduct a theoretically informed, narrative (semi-systematic) literature review spanning the years 2015–2020. This review's narrative is driven by the depicted contexts and the accounting/auditing practices found in selected articles are used as sample instead of the research or methods. Findings In the thematic coding of the selected papers the authors identify five major ethical challenges of AI-based decision-making in accounting: objectivity, privacy, transparency, accountability and trustworthiness. Using Rest's component model of antecedents for ethical decision-making as a stable framework for our structure, the authors critically discuss the challenges and their relevance for a future human–machine collaboration within varying agency between humans and AI. Originality/value This paper contributes to the literature on accounting as a subjectivising as well as mediating practice in a socio-material context. It does so by providing a solid base of arguments that AI alone, despite its enabling and mediating role in accounting, cannot make ethical accounting decisions because it lacks the necessary preconditions in terms of Rest's model of antecedents. What is more, as AI is bound to pre-set goals and subjected to human made conditions despite its autonomous learning and adaptive practices, it lacks true agency. As a consequence, accountability needs to be shared between humans and AI. The authors suggest that r"
https://openalex.org/W4407243994,https://doi.org/10.1080/08839514.2025.2463722,"AI Ethics: Integrating Transparency, Fairness, and Privacy in AI Development",2025,218,Petar Radanliev,Applied Artificial Intelligence,True,https://www.tandfonline.com/doi/pdf/10.1080/08839514.2025.2463722?needAccess=true,abstract,"The expansion of Artificial Intelligence in sectors such as healthcare, finance, and communication has raised critical ethical concerns surrounding transparency, fairness, and privacy. Addressing these issues is essential for the responsible development and deployment of AI systems. This research establishes a comprehensive ethical framework that mitigates biases and promotes accountability in AI technologies. A comparative analysis of international AI policy frameworks from regions including the European Union, United States, and China is conducted using analytical tools such as Venn diagrams and Cartesian graphs. These tools allow for a visual and systematic evaluation of the ethical principles guiding AI development across different jurisdictions. The results reveal significant variations in how global regions prioritize transparency, fairness, and privacy, with challenges in creating a unified ethical standard. To address these challenges, we propose technical strategies, including fairness-aware algorithms, routine audits, and the establishment of diverse development teams to ensure ethical AI practices. This paper provides actionable recommendations for integrating ethical oversight into the AI lifecycle, advocating for the creation of AI systems that are both technically sophisticated and aligned with societal values. The findings underscore the necessity of global collaboration in fostering ethical AI development."
https://openalex.org/W3184865800,https://doi.org/10.1038/s42256-021-00373-4,Machine learning and algorithmic fairness in public and population health,2021,217,Vishwali Mhasawade; Yuan Zhao; Rumi Chunara,Nature Machine Intelligence,True,https://www.nature.com/articles/s42256-021-00373-4.pdf,abstract,
https://openalex.org/W4293689835,https://doi.org/10.2196/40238,Artificial Intelligence Applications in Health Care Practice: Scoping Review,2022,208,Malvika Sharma; Carl Savage; Monika Nair; Ingrid Larsson; Petra Svedberg; Jens Nygren,Journal of Medical Internet Research,True,https://www.jmir.org/2022/10/e40238/PDF,abstract,"BACKGROUND: Artificial intelligence (AI) is often heralded as a potential disruptor that will transform the practice of medicine. The amount of data collected and available in health care, coupled with advances in computational power, has contributed to advances in AI and an exponential growth of publications. However, the development of AI applications does not guarantee their adoption into routine practice. There is a risk that despite the resources invested, benefits for patients, staff, and society will not be realized if AI implementation is not better understood. OBJECTIVE: The aim of this study was to explore how the implementation of AI in health care practice has been described and researched in the literature by answering 3 questions: What are the characteristics of research on implementation of AI in practice? What types and applications of AI systems are described? What characteristics of the implementation process for AI systems are discernible? METHODS: A scoping review was conducted of MEDLINE (PubMed), Scopus, Web of Science, CINAHL, and PsycINFO databases to identify empirical studies of AI implementation in health care since 2011, in addition to snowball sampling of selected reference lists. Using Rayyan software, we screened titles and abstracts and selected full-text articles. Data from the included articles were charted and summarized. RESULTS: Of the 9218 records retrieved, 45 (0.49%) articles were included. The articles cover diverse clinical settings and disciplines; most (32/45, 71%) were published recently, were from high-income countries (33/45, 73%), and were intended for care providers (25/45, 56%). AI systems are predominantly intended for clinical care, particularly clinical care pertaining to patient-provider encounters. More than half (24/45, 53%) possess no action autonomy but rather support human decision-making. The focus of most research was on establishing the effectiveness of interventions (16/45, 35%) or related to technical a"
https://openalex.org/W4221079296,https://doi.org/10.1007/s00146-022-01422-1,Minding the gap(s): public perceptions of AI and socio-technical imaginaries,2022,207,Laura Sartori; Giulia Bocca,AI & Society,True,https://link.springer.com/content/pdf/10.1007/s00146-022-01422-1.pdf,abstract,"Abstract Deepening and digging into the social side of AI is a novel but emerging requirement within the AI community. Future research should invest in an “AI for people”, going beyond the undoubtedly much-needed efforts into ethics, explainability and responsible AI. The article addresses this challenge by problematizing the discussion around AI shifting the attention to individuals and their awareness, knowledge and emotional response to AI. First, we outline our main argument relative to the need for a socio-technical perspective in the study of AI social implications. Then, we illustrate the main existing narratives of hopes and fears associated with AI and robots. As building blocks of broader “sociotechnical imaginaries”, narratives are powerful tools that shape how society sees, interprets and organizes technology. An original empirical study within the University of Bologna collects the data to examine the levels of awareness, knowledge and emotional response towards AI, revealing interesting insights to be carried on in future research. Replete with exaggerations, both utopian and dystopian narratives are analysed with respect to some relevant socio-demographic variables (gender, generation and competence). Finally, focusing on two issues—the state of AI anxiety and the point of view of non-experts—opens the floor to problematizing the discourse around AI, sustaining the need for a sociological perspective in the field of AI and discussing future comparative research."
https://openalex.org/W4394580929,https://doi.org/10.3390/bdcc8040042,Autonomous Vehicles: Evolution of Artificial Intelligence and the Current Industry Landscape,2024,206,Divya Garikapati; Sneha Sudhir Shetiya,Big Data and Cognitive Computing,True,https://www.mdpi.com/2504-2289/8/4/42/pdf?version=1712549668,abstract,"The advent of autonomous vehicles has heralded a transformative era in transportation, reshaping the landscape of mobility through cutting-edge technologies. Central to this evolution is the integration of artificial intelligence (AI), propelling vehicles into realms of unprecedented autonomy. Commencing with an overview of the current industry landscape with respect to Operational Design Domain (ODD), this paper delves into the fundamental role of AI in shaping the autonomous decision-making capabilities of vehicles. It elucidates the steps involved in the AI-powered development life cycle in vehicles, addressing various challenges such as safety, security, privacy, and ethical considerations in AI-driven software development for autonomous vehicles. The study presents statistical insights into the usage and types of AI algorithms over the years, showcasing the evolving research landscape within the automotive industry. Furthermore, the paper highlights the pivotal role of parameters in refining algorithms for both trucks and cars, facilitating vehicles to adapt, learn, and improve performance over time. It concludes by outlining different levels of autonomy, elucidating the nuanced usage of AI algorithms, and discussing the automation of key tasks and the software package size at each level. Overall, the paper provides a comprehensive analysis of the current industry landscape, focusing on several critical aspects."
https://openalex.org/W4391820410,https://doi.org/10.1111/ijcs.13015,Digital transformation: A multidisciplinary perspective and future research agenda,2024,204,Justin Paul; Akiko Ueno; Charles Dennis; Eleftherios Alamanos; Lucill J. Curtis; Pantea Foroudi; Agnieszka Kacprzak; Werner H. Kunz,International Journal of Consumer Studies,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ijcs.13015,abstract,"Abstract Digital transformation has had an unprecedented influence on all sectors of business over the last decade. We are now entering an era characterized by the extensive digital transformation of businesses, society, and consumers. Therefore, digital transformation has become a pivotal focus for organizations across various sectors in recent years. Despite differing scholarly perspectives on the concept and elements of digital transformation, a consensus exists that it significantly impacts consumer decisions and necessitates organizational adaptation. Recent challenges such as the COVID‐19 pandemic have further accelerated the need for digital transformation and its effects on consumers. This necessitates an editorial perspective on this most important topic to establish future research agenda encompassing the various dimensions of digital transformation. The purpose of this editorial perspective is to review research on digital transformation from a multidisciplinary viewpoint and provide insights into several key domains—Internet‐of‐Things, social media, mobile apps, artificial intelligence, augmented and virtual reality, the metaverse, and corporate digital responsibility—that are poised to fuel the pace of digital transformation. Each domain is analyzed through a lens of introduction, role, importance, multifaceted impact, and conclusions. Future research directions are suggested."
https://openalex.org/W4389334930,https://doi.org/10.1108/dts-08-2023-0061,Organizational digital transformation: from evolution to future trends,2023,203,Edwin Omol,Digital Transformation and Society,True,https://www.emerald.com/insight/content/doi/10.1108/DTS-08-2023-0061/full/pdf?title=organizational-digital-transformation-from-evolution-to-future-trends,abstract,"Purpose This article explores the emergence of organizational digital transformation in the rapidly advancing technological era. It discusses the origins, driving forces, strategies, challenges and broader implications. Design/methodology/approach The article employs a scoping review methodology that synthesizes knowledge from the existing literature, research, case studies and other relevant sources. Findings The findings underscore the pivotal role that organizational digital transformation plays in an era of relentless technological advancement. Leadership, organizational culture and technological enablers are identified as crucial drivers of innovation and competitiveness within organizations. The article also emphasizes ethics as a crucial element of digital transformation, focusing in particular on concerns about data privacy and the morality of artificial intelligence. Additionally, the author talks about anticipated future trends that are anticipated to influence the future of digital transformation, such as the growing influence of artificial intelligence, the trend toward hyper-personalization and the emergence of quantum computing. Research limitations/implications The assessment has failed to provide recommendations for the actual implementation because it has mainly concentrated on conceptual and strategic aspects. Furthermore, it does not clearly define the criteria for choosing real-world examples, which limits the representation of the different industries, size ranges of organizations and outcomes associated with digital transformation. Practical implications The article stresses the significance of paying attention to the forces driving digital transformation while navigating ethical and societal concerns. In addition to highlighting the importance of anticipating future trends for strategic planning in the rapidly changing digital landscape, it emphasizes the advantages as incentives for organizations to invest in digital initiatives. Social impli"
https://openalex.org/W3124761574,https://doi.org/10.1016/j.techsoc.2020.101475,Towards a deliberative framework for responsible innovation in artificial intelligence,2021,202,Alexander Buhmann; Christian Fieseler,Technology in Society,True,https://www.sciencedirect.com/science/article/pii/S0160791X20312781/pdf,abstract,"The rapid innovation in artificial intelligence (AI) is raising concerns regarding human autonomy, agency, fairness, and justice. While responsible stewardship of innovation calls for public engagement, inclusiveness, and informed discourse, AI seemingly challenges such informed discourse by way of its opacity (poor transparency, explainability, and accountability). We apply a deliberative approach to propose a framework for responsible innovation in AI. This framework foregrounds discourse principles geared to help offset these opacity challenges. To support better public governance, we consider the mutual roles and dependencies of organizations that develop and apply AI, as well as civil society actors, and investigative media in exploring pathways for responsible AI innovation."
https://openalex.org/W4402858717,https://doi.org/10.1093/jamia/ocae209,Toward a responsible future: recommendations for AI-enabled clinical decision support,2024,199,Steven E. Labkoff; Bilikis Oladimeji; Joseph Kannry; Anthony Solomonides; Russell Leftwich; Eileen Koski; Amanda L. Joseph; Mónica López-González,Journal of the American Medical Informatics Association,True,https://doi.org/10.1093/jamia/ocae209,abstract,"BACKGROUND: Integrating artificial intelligence (AI) in healthcare settings has the potential to benefit clinical decision-making. Addressing challenges such as ensuring trustworthiness, mitigating bias, and maintaining safety is paramount. The lack of established methodologies for pre- and post-deployment evaluation of AI tools regarding crucial attributes such as transparency, performance monitoring, and adverse event reporting makes this situation challenging. OBJECTIVES: This paper aims to make practical suggestions for creating methods, rules, and guidelines to ensure that the development, testing, supervision, and use of AI in clinical decision support (CDS) systems are done well and safely for patients. MATERIALS AND METHODS: In May 2023, the Division of Clinical Informatics at Beth Israel Deaconess Medical Center and the American Medical Informatics Association co-sponsored a working group on AI in healthcare. In August 2023, there were 4 webinars on AI topics and a 2-day workshop in September 2023 for consensus-building. The event included over 200 industry stakeholders, including clinicians, software developers, academics, ethicists, attorneys, government policy experts, scientists, and patients. The goal was to identify challenges associated with the trusted use of AI-enabled CDS in medical practice. Key issues were identified, and solutions were proposed through qualitative analysis and a 4-month iterative consensus process. RESULTS: Our work culminated in several key recommendations: (1) building safe and trustworthy systems; (2) developing validation, verification, and certification processes for AI-CDS systems; (3) providing a means of safety monitoring and reporting at the national level; and (4) ensuring that appropriate documentation and end-user training are provided. DISCUSSION: AI-enabled Clinical Decision Support (AI-CDS) systems promise to revolutionize healthcare decision-making, necessitating a comprehensive framework for their development, "
https://openalex.org/W3173496715,https://doi.org/10.1007/s10796-021-10146-4,Responsible AI for Digital Health: a Synthesis and a Research Agenda,2021,197,Cristina Trocin; Patrick Mikalef; Zacharoula Papamitsiou; Kieran Conboy,Information Systems Frontiers,True,https://link.springer.com/content/pdf/10.1007/s10796-021-10146-4.pdf,abstract,"Abstract Responsible AI is concerned with the design, implementation and use of ethical, transparent, and accountable AI technology in order to reduce biases, promote fairness, equality, and to help facilitate interpretability and explainability of outcomes, which are particularly pertinent in a healthcare context. However, the extant literature on health AI reveals significant issues regarding each of the areas of responsible AI, posing moral and ethical consequences. This is particularly concerning in a health context where lives are at stake and where there are significant sensitivities that are not as pertinent in other domains outside of health. This calls for a comprehensive analysis of health AI using responsible AI concepts as a structural lens. A systematic literature review supported our data collection and sampling procedure, the corresponding analysis, and extraction of research themes helped us provide an evidence-based foundation. We contribute with a systematic description and explanation of the intellectual structure of Responsible AI in digital health and develop an agenda for future research."
https://openalex.org/W4406376113,https://doi.org/10.1007/s43681-024-00653-w,AI governance: a systematic literature review,2025,196,Amna Batool; Didar Zowghi; Muneera Bano,AI and Ethics,True,https://link.springer.com/content/pdf/10.1007/s43681-024-00653-w.pdf,abstract,"Abstract As artificial intelligence (AI) transforms a wide range of sectors and drives innovation, it also introduces different types of risks that should be identified, assessed, and mitigated. Various AI governance frameworks have been released recently by governments, organizations, and companies to mitigate risks associated with AI. However, it can be challenging for AI stakeholders to have a clear picture of the available AI governance frameworks, tools, or models and analyze the most suitable one for their AI system. To fill the gap, we present the literature to answer key questions: WHO is accountable for AI systems’ governance, WHAT elements are being governed, WHEN governance occurs within the AI development life cycle, and HOW it is implemented through frameworks, tools, policies, or models. Adopting the systematic literature review (SLR) methodology, this study meticulously searched, selected, and analyzed 28 articles, offering a foundation for understanding different facets of AI governance. The analysis is further enhanced by categorizing artifacts of AI governance under team-level governance, organization-level governance, industry-level governance, national-level governance, and international-level governance. The findings of this study on existing AI governance solutions can assist research communities in proposing comprehensive AI governance practices."
https://openalex.org/W4393910198,https://doi.org/10.1016/j.ijinfomgt.2024.102781,Artificial intelligence implementation in manufacturing SMEs: A resource orchestration approach,2024,191,Einav Peretz-Andersson; Sabrina Tabares; Patrick Mikalef; Vinit Parida,International Journal of Information Management,True,https://doi.org/10.1016/j.ijinfomgt.2024.102781,abstract,"Artificial intelligence (AI) is playing a leading role in the digital transformation of enterprises, particularly in the manufacturing industry where it has been responsible for a profound transformation in key business and production operations. Despite the accelerated growth of AI technologies, knowledge of the implementation of AI by small and medium-sized enterprises (SMEs) remains underexplored. Thus, this study seeks to examine how manufacturing SMEs orchestrate resources for AI implementation. Building on the resource orchestration (RO) theory and recent work on AI implementation, we investigate multiple case studies involving manufacturing SMEs in Sweden operating in the packaging, plastic, and metal sectors. Our findings indicate that SMEs structure a portfolio based on acquiring and accumulating AI resources. AI resources are bundled into learning and governance capabilities to leverage configurations for AI implementation. Through a dynamic process of AI resource orchestration, SMEs effectively leverage AI resources and capabilities by mobilising technologies, coordinating manufacturing processes, and empowering skilled people. This research contributes to existing practice and the academic literature on AI implementation, highlighting how SMEs orchestrate AI resources and capabilities to drive an organisation’s digital transformation whilst creating a competitive advantage."
https://openalex.org/W4281566573,https://doi.org/10.1007/s10796-022-10284-3,Designing Transparency for Effective Human-AI Collaboration,2022,190,Michael Vössing; Niklas Kühl; Matteo Lind; Gerhard Satzger,Information Systems Frontiers,True,https://link.springer.com/content/pdf/10.1007/s10796-022-10284-3.pdf,abstract,"Abstract The field of artificial intelligence (AI) is advancing quickly, and systems can increasingly perform a multitude of tasks that previously required human intelligence. Information systems can facilitate collaboration between humans and AI systems such that their individual capabilities complement each other. However, there is a lack of consolidated design guidelines for information systems facilitating the collaboration between humans and AI systems. This work examines how agent transparency affects trust and task outcomes in the context of human-AI collaboration. Drawing on the 3-Gap framework, we study agent transparency as a means to reduce the information asymmetry between humans and the AI. Following the Design Science Research paradigm, we formulate testable propositions, derive design requirements, and synthesize design principles. We instantiate two design principles as design features of an information system utilized in the hospitality industry. Further, we conduct two case studies to evaluate the effects of agent transparency: We find that trust increases when the AI system provides information on its reasoning, while trust decreases when the AI system provides information on sources of uncertainty. Additionally, we observe that agent transparency improves task outcomes as it enhances the accuracy of judgemental forecast adjustments."
https://openalex.org/W4220718380,https://doi.org/10.2196/36388,Evaluation and Mitigation of Racial Bias in Clinical Machine Learning Models: Scoping Review,2022,188,Jonathan Huang; Galal Galal; Mozziyar Etemadi; Mahesh Vaidyanathan,JMIR Medical Informatics,True,https://jmir.org/api/download?alt_name=medinform_v10i5e36388_app1.pdf&filename=913eebeab355f3bafc031318200c7560.pdf,abstract,"BACKGROUND: Racial bias is a key concern regarding the development, validation, and implementation of machine learning (ML) models in clinical settings. Despite the potential of bias to propagate health disparities, racial bias in clinical ML has yet to be thoroughly examined and best practices for bias mitigation remain unclear. OBJECTIVE: Our objective was to perform a scoping review to characterize the methods by which the racial bias of ML has been assessed and describe strategies that may be used to enhance algorithmic fairness in clinical ML. METHODS: A scoping review was conducted in accordance with the Preferred Reporting Items for Systematic Reviews and Meta-analyses (PRISMA) Extension for Scoping Reviews. A literature search using PubMed, Scopus, and Embase databases, as well as Google Scholar, identified 635 records, of which 12 studies were included. RESULTS: Applications of ML were varied and involved diagnosis, outcome prediction, and clinical score prediction performed on data sets including images, diagnostic studies, clinical text, and clinical variables. Of the 12 studies, 1 (8%) described a model in routine clinical use, 2 (17%) examined prospectively validated clinical models, and the remaining 9 (75%) described internally validated models. In addition, 8 (67%) studies concluded that racial bias was present, 2 (17%) concluded that it was not, and 2 (17%) assessed the implementation of bias mitigation strategies without comparison to a baseline model. Fairness metrics used to assess algorithmic racial bias were inconsistent. The most commonly observed metrics were equal opportunity difference (5/12, 42%), accuracy (4/12, 25%), and disparate impact (2/12, 17%). All 8 (67%) studies that implemented methods for mitigation of racial bias successfully increased fairness, as measured by the authors' chosen metrics. Preprocessing methods of bias mitigation were most commonly used across all studies that implemented them. CONCLUSIONS: The broad scope of m"
https://openalex.org/W4307111677,https://doi.org/10.1007/s12525-022-00593-5,The effect of transparency and trust on intelligent system acceptance: Evidence from a user-based study,2022,185,Jonas Wanner; Lukas-Valentin Herm; Kai Heinrich; Christian Janiesch,Electronic Markets,True,https://link.springer.com/content/pdf/10.1007/s12525-022-00593-5.pdf,abstract,"Abstract Contemporary decision support systems are increasingly relying on artificial intelligence technology such as machine learning algorithms to form intelligent systems. These systems have human-like decision capacity for selected applications based on a decision rationale which cannot be looked-up conveniently and constitutes a black box. As a consequence, acceptance by end-users remains somewhat hesitant. While lacking transparency has been said to hinder trust and enforce aversion towards these systems, studies that connect user trust to transparency and subsequently acceptance are scarce. In response, our research is concerned with the development of a theoretical model that explains end-user acceptance of intelligent systems. We utilize the unified theory of acceptance and use in information technology as well as explanation theory and related theories on initial trust and user trust in information systems. The proposed model is tested in an industrial maintenance workplace scenario using maintenance experts as participants to represent the user group. Results show that acceptance is performance-driven at first sight. However, transparency plays an important indirect role in regulating trust and the perception of performance."
https://openalex.org/W3120685978,https://doi.org/10.14324/lre.19.1.01,The role and challenges of education for responsible AI,2021,183,Virginia Dignum,London Review of Education,True,https://www.scienceopen.com/document_file/c79c8f6e-b828-4984-a629-047321e6a1da/ScienceOpen/lre19010001.pdf,abstract,"Artificial intelligence (AI) is impacting education in many different ways. From virtual assistants for personalized education, to student or teacher tracking systems, the potential benefits of AI for education often come with a discussion of its impact on privacy and well-being. At the same time, the social transformation brought about by AI requires reform of traditional education systems. This article discusses what a responsible, trustworthy vision for AI is and how this relates to and affects education."
https://openalex.org/W4224249136,https://doi.org/10.3390/s22083043,Digital Transformation in Smart Farm and Forest Operations Needs Human-Centered AI: Challenges and Future Directions,2022,181,Andreas Holzinger; Anna Saranti; Alessa Angerschmid; Carl Orge Retzlaff; Andreas Gronauer; Vladimir Pejaković; Francisco Medel-Jiménez; Theresa Krexner,Sensors,True,https://www.mdpi.com/1424-8220/22/8/3043/pdf?version=1652184539,abstract,"The main impetus for the global efforts toward the current digital transformation in almost all areas of our daily lives is due to the great successes of artificial intelligence (AI), and in particular, the workhorse of AI, statistical machine learning (ML). The intelligent analysis, modeling, and management of agricultural and forest ecosystems, and of the use and protection of soils, already play important roles in securing our planet for future generations and will become irreplaceable in the future. Technical solutions must encompass the entire agricultural and forestry value chain. The process of digital transformation is supported by cyber-physical systems enabled by advances in ML, the availability of big data and increasing computing power. For certain tasks, algorithms today achieve performances that exceed human levels. The challenge is to use multimodal information fusion, i.e., to integrate data from different sources (sensor data, images, *omics), and explain to an expert why a certain result was achieved. However, ML models often react to even small changes, and disturbances can have dramatic effects on their results. Therefore, the use of AI in areas that matter to human life (agriculture, forestry, climate, health, etc.) has led to an increased need for trustworthy AI with two main components: explainability and robustness. One step toward making AI more robust is to leverage expert knowledge. For example, a farmer/forester in the loop can often bring in experience and conceptual understanding to the AI pipeline-no AI can do this. Consequently, human-centered AI (HCAI) is a combination of ""artificial intelligence"" and ""natural intelligence"" to empower, amplify, and augment human performance, rather than replace people. To achieve practical success of HCAI in agriculture and forestry, this article identifies three important frontier research areas: (1) intelligent information fusion; (2) robotics and embodied intelligence; and (3) augmentation, explan"
https://openalex.org/W3169234955,https://doi.org/10.1007/s12115-021-00594-8,Towards an Equitable Digital Society: Artificial Intelligence (AI) and Corporate Digital Responsibility (CDR),2021,174,Karen Elliott; Rob Price; Patricia Shaw; Tasos Spiliotopoulos; Magdalene Ng; Kovila Coopamootoo; Aad van Moorsel,Society,True,https://link.springer.com/content/pdf/10.1007/s12115-021-00594-8.pdf,abstract,"In the digital era, we witness the increasing use of artificial intelligence (AI) to solve problems, while improving productivity and efficiency. Yet, inevitably costs are involved with delegating power to algorithmically based systems, some of whose workings are opaque and unobservable and thus termed the ""black box"". Central to understanding the ""black box"" is to acknowledge that the algorithm is not mendaciously undertaking this action; it is simply using the recombination afforded to scaled computable machine learning algorithms. But an algorithm with arbitrary precision can easily reconstruct those characteristics and make life-changing decisions, particularly in financial services (credit scoring, risk assessment, etc.), and it could be difficult to reconstruct, if this was done in a fair manner reflecting the values of society. If we permit AI to make life-changing decisions, what are the opportunity costs, data trade-offs, and implications for social, economic, technical, legal, and environmental systems? We find that over 160 ethical AI principles exist, advocating organisations to act responsibly to avoid causing digital societal harms. This maelstrom of guidance, none of which is compulsory, serves to confuse, as opposed to guide. We need to think carefully about how we implement these algorithms, the delegation of decisions and data usage, in the absence of human oversight and AI governance. The paper seeks to harmonise and align approaches, illustrating the opportunities and threats of AI, while raising awareness of Corporate Digital Responsibility (CDR) as a potential collaborative mechanism to demystify governance complexity and to establish an equitable digital society."
